"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sweden","SWE","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65256390349556","1.3469275622094","1.31024013993565","1.46485274225548","1.30789866823163","1.48670992483083","1.16672138242506","1.22381751794837","1.73883662613694","1.18319394089392","1.17802384666743","1.36978106724994","1.18654827175007","0.964616604742475","1.26544648582399","1.27179656752363","1.68310192033818","1.54339330451932","1.70390829010822","1.46914616750695","1.66558016611644","1.89689803521601","1.68799931114455","","","",
"Sweden","SWE","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sweden","SWE","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5","","98.0099487304688","","98.5074615478516","","98.5074615478516","98.0099487304688","99.038459777832","96.6346130371094","96.6346130371094","98.5576934814453","98.5576934814453","98.5782012939453","98.1042633056641","99.530517578125","99.530517578125","99.06103515625","99.5073928833008","99.5073928833008","99.5073928833008","99.5073928833008","98.0582504272461","99.0338134765625","97.101448059082","97.101448059082","96.6183547973633","97.0588226318359","",
"Sweden","SWE","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","70.4248366013072","70.5530642750373","68.1818181818181","69.3982074263766","70.5761316872426","63.6980001046246","62.2428630452784","58.8753875700838","58.71034747892","59.9287647133728","62.6607376485562","63.1436416243712","44.3540655560222","43.1070465641525","40.3266275171378","41.9041435420973","34.5702845002483","37.0416562154972","36.9304081025668","35.4554298158013","36.3504213650538","33.7237906861609","33.0934603455174","35.9378364981313","34.0394904311841","33.4945324523315","31.6460664824621","33.671421432765","24.4369567438775","24.6530263944298","23.1149831875761","21.6233288548384","21.6286263590711","24.1828761780709","26.6158688703839","24.8410054683342","22.7452234539378","22.2674596384596","23.708814911973","21.6787041889897","20.2405762076808","19.006290783323","18.992220731824","19.1051352635786","17.7081828946844","17.2607896868575","15.3034399826166","16.0181765843427","14.7712391797974","13.6396789988831","11.3649726740634","11.5678545682703","12.6803893274071","12.227774292351","",
"Sweden","SWE","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","10.7843137254902","10.0149476831092","11.5835777126101","11.9078104993596","11.7283950617287","16.1991301387051","16.1950120407778","17.6314376007883","18.3766291194113","15.9021282483131","13.4380929985559","12.9316921869807","33.1644945527469","33.9589262894369","36.1021630572677","32.5894090889008","34.0839032676242","31.6948568508189","31.0568070092033","31.5672527911769","32.3696708911501","34.7029893157196","34.1976334887405","38.3210354828828","41.119599362776","40.5211784093037","43.0352203908523","42.4634465660595","47.3187170882227","49.4014179557205","49.9518066428733","51.6787281852168","50.6544838794734","53.1922009687063","52.3958860351872","52.3221793602797","52.3778137050747","54.9839103354237","55.9334477699353","59.3940455086326","61.4778159340729","62.2013648190592","62.3207074653899","61.9368094741982","62.9331292075679","63.9349257330088","65.0549288089614","64.198190581206","66.4188860202024","70.0582101736378","76.0442465316984","75.3697317400954","72.6503766790188","72.2112882990277","",
"Sweden","SWE","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","0.523404255319149","0.279363052240891","0.352032704973881","0.332406213961061","0.263220158523601","0.272714999324963","0.331629472634335","0.31844128886162","0.368276250514514","0.267116280832039","0.281914470016724","0.305218811796062","0.35399088352244","0.319588975486568","0.196942699052799","0.289133402939523","0.54960663702192","0.385890932681606","0.407420418837949","0.368995090423218","0.199069739115872","0.239170116366244","0.323732444656034","0.223715556769957","0.175084868626931","0.146249738839752","0.151612247768799","0.197868113891017","0.300412153713631","0.10888036048462","0.155522800952908","0.0825066803726355","0.214614534101624","0.179234076400499","0.109704728687641","0.0512182231320701","0.0849435748320008","0.155499091337455","0.238355709660576","0.12449398611894","0.129348107793657","0.109021305474995","0.0883863720921798","0.0595218906939104","0.0511689925849377","0.0857548068841202","0.0837825172559873","0.10924271275092","0.103609152871227","0.120784194749639","0.0665527057262301","0.0626799763973309","0.0882427232032976","0.056384138461257","0.0282546148049584","0.00922022795297367","0.0307196311526374","0.0265766443993968","0.00239608567218345","0.00228618326102444","0.00104176246157099","0.00152519780905027","0.00423763121767601","0.00188854399184347","",
"Sweden","SWE","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","4.35744680851064","4.32214550824121","3.81179498826558","3.32067023946815","2.98119011002011","3.00526528959093","3.44595436977933","3.32358352597066","3.40763848270185","3.51987269351722","2.88285418491678","3.08371306565787","3.103481718553","3.21504767710193","3.56104553797511","3.9700240326696","3.05588247230226","2.50269844021766","2.08003981497746","2.01859735255733","2.75880969237445","3.33330617034454","2.70108848542555","1.72525680325839","1.60626502778779","1.82193127036083","1.79371356226262","1.51075680658522","1.41131366909893","1.42689575699156","1.67430222811324","1.70040241828881","1.62781209920938","1.65602893077318","1.973000313614","1.72792212294523","1.82016556418721","2.22038433061857","2.3709466675146","2.38024298103221","2.70394334500162","2.26449704444904","1.50215953024129","1.60596636826873","1.75734298239102","1.66005321303077","1.61485014155291","1.75194435060093","1.88366233887582","1.70927444826827","2.09366239613678","2.34723157527409","2.16921716824331","1.95556501060033","1.81172144651924","1.70376409791986","1.7005557301763","1.73412142082305","1.59569843761602","1.63009420428144","1.56573763298563","1.45656901870457","1.69729654398567","1.76047795151729","",
"Sweden","SWE","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","87.3404255319149","89.4001676178313","89.5828601710955","89.7869886710535","90.961788714066","91.1543134872418","90.6171300336616","89.8287493513233","90.7346028032321","89.3664986928352","90.508879509437","90.9222480153612","90.1161381049365","90.583010406235","88.9558017711446","86.9204203554858","87.2999124571707","87.7158053096355","87.6134434100357","89.1682462245976","87.3744871004332","85.2835001140846","86.6386791023782","88.5678788862039","88.5279799088133","90.1668330354172","91.2521296050266","91.5812570597629","91.8623173549763","92.4506587642283","92.4580810055538","91.688219646639","92.3552918118287","90.2623704606359","90.5356685983333","91.2621483531358","89.6293572246307","89.431429629131","90.0872962724291","90.5829761903124","89.0882805525586","90.1356393402952","90.9317123697586","90.0628520811763","89.3824381074187","89.1531216646091","89.4712724283969","89.0612463043754","87.7688985175294","86.1493269997294","86.0391087621043","84.2519527284171","86.5593948957633","86.8019833708705","87.1915172397034","87.2144654771987","87.6975802473174","87.127923217049","87.6157873537929","87.9409662455313","87.3486557751147","88.8920229185418","89.2801303224064","88.6927363859613","",
"Sweden","SWE","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","66.5377536542465","63.3888378605624","62.8567214009634","63.5495329933871","68.8092562713103","68.3994618830101","68.1484727137269","69.4986261567688","72.1077984168213","75.4467733294554","73.4893753973284","73.2224137669741","72.7710685834997","75.7737310467292","78.4298837880837","79.8064387490161","80.1706515925944","79.0035780396053","77.8191421532041","78.6151290720609","78.667338658527","76.9438528014971","77.3799340452615","79.7996436436599","83.1564438991941","83.0420372346546","84.039013202181","82.9111780422713","83.2692733106444","84.3265711711885","84.6692211466629","84.6512609043221","85.3638164391663","78.6554785228609","80.1512025538063","79.9302672467822","82.0958659029242","85.1977980529873","81.7755543834899","81.4041120388583","81.6630225315619","80.9611882084611","80.4507208951322","78.4180358441874","77.2558906898242","77.215349812211","74.767217361957","75.5463465737003","74.4927915737836","73.9129280404732","71.4918344620691","72.4813217808524","72.3773942103355","74.5259524082285","75.2071752330906","73.9231606517553","73.0751807982214","74.8176462770113","75.6094358668755","71.7992189468683","69.0735540961817","72.2560942921585","72.6044464709643",
"Sweden","SWE","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","3.80478817823215","3.52901180861175","3.07873752712795","3.2675863307682","3.21595032129342","2.99757109507242","2.6420727595145","2.78046901548433","2.30394431777255","2.92346655913899","3.04906109588106","2.59922815271001","2.90947381108223","2.92837298854757","2.72056598472628","2.4597786286152","2.39588721313918","2.40367703037616","2.39935549017687","2.55664741767378","2.91983010851437","2.86201153041481","2.80853344685801","2.86337538393075","2.25598395177079","1.97857557943232","1.89740012693016","1.94184627642749","2.16307068063092","2.10415627218456","1.98909231753919","1.98356874083883","2.21817231792652","2.2096306389604","2.48078743689292","2.7782350883107","2.53980232927451","2.567505890337","2.47832230408581","3.01089760820782","3.20165914935217","3.31815713021752","3.3266853802078","3.46459797467397","3.50410942185358","3.5673411968344","3.92430890415486","4.92675978865886","4.69571565315647","4.4453589630671","4.93998584874277","5.77298229421802","6.11009291485934","6.29630742468142","6.84720861496734","6.31433100604593","6.26941115960607","6.33628128099627","6.77998748954765","6.30166630967221","6.42907998846222","6.78477872762508","6.7121100567242",
